"date,channel,currency,row_spend,impressions,clicks,conversions,revenue,clean_data,adspend_usd"
"2025/01/01,Google ads,EUR,2158,505,24,1,41,2025-01-01,2345.6521739130435"
"05-jan-2025,facebook ads,USD,2290,557,26,4,204,2025-01-05,"
"2025.01.03,instagram,USD,1633,815,22,4,228,2025-01-03,"
"2025/01/04,instagram,EUR,1416,635,16,2,112,2025-01-04,1539.1304347826085"
"2025/01/01,facebook ads,USD,1498,488,15,1,54,2025-01-01,"
"2025/01/04,linkedin ads,EUR,2804,735,18,3,120,2025-01-04,3047.8260869565215"
"05-jan-2025,Google ads,EUR,1850,190,10,2,112,2025-01-05,2010.8695652173913"
"2025.01.03,facebook ads,INR,2226,402,26,4,160,2025-01-03,26.819277108433734"
"2025.01.03,facebook ads,EUR,1838,707,25,4,176,2025-01-03,1997.8260869565217"
"2025/01/01,instagram,INR,276,124,27,5,270,2025-01-01,3.325301204819277"
"05-jan-2025,Google ads,INR,997,939,10,2,106,2025-01-05,12.012048192771084"
"2025/01/04,linkedin ads,EUR,2840,949,21,4,180,2025-01-04,3086.9565217391305"
"2025/01/01,linkedin ads,USD,2558,808,18,4,164,2025-01-01,"
"2025/01/04,Google ads,EUR,1812,525,19,2,102,2025-01-04,1969.5652173913043"
"2025/01/04,linkedin ads,INR,230,449,29,4,160,2025-01-04,2.7710843373493974"
"2025/01/04,Google ads,INR,1452,847,16,3,168,2025-01-04,17.49397590361446"
"2025.01.03,instagram,USD,798,735,15,1,45,2025-01-03,"
"05-jan-2025,facebook ads,INR,2660,308,14,4,192,2025-01-05,32.04819277108434"
"01/02/2025,instagram,EUR,1384,733,17,1,55,2025-01-02,1504.3478260869565"
"2025/01/04,instagram,INR,201,683,28,5,235,2025-01-04,2.4216867469879517"
"2025.01.03,Google ads,INR,1628,400,21,4,188,2025-01-03,19.6144578313253"
"05-jan-2025,linkedin ads,USD,2337,905,24,3,129,2025-01-05,"
"2025/01/01,facebook ads,USD,2524,400,25,2,108,2025-01-01,"
"2025/01/01,linkedin ads,USD,1966,287,10,1,47,2025-01-01,"
"05-jan-2025,instagram,USD,1402,449,25,3,150,2025-01-05,"
"2025/01/04,facebook ads,EUR,579,216,20,2,90,2025-01-04,629.3478260869565"
"01/02/2025,Google ads,INR,686,218,19,2,116,2025-01-02,8.265060240963855"
"2025/01/04,facebook ads,EUR,2376,188,12,3,144,2025-01-04,2582.608695652174"
"2025/01/01,Google ads,EUR,1919,752,28,4,160,2025-01-01,2085.869565217391"
"2025.01.03,instagram,USD,821,967,23,2,112,2025-01-03,"
"05-jan-2025,instagram,INR,883,260,22,1,54,2025-01-05,10.63855421686747"
"05-jan-2025,linkedin ads,INR,361,857,20,0,0,2025-01-05,4.349397590361446"
"2025.01.03,facebook ads,EUR,2303,192,19,4,220,2025-01-03,2503.2608695652175"
"01/02/2025,instagram,INR,2331,213,21,5,215,2025-01-02,28.08433734939759"
"2025.01.03,linkedin ads,EUR,529,873,26,3,168,2025-01-03,575.0"
"05-jan-2025,instagram,INR,2835,562,25,4,192,2025-01-05,34.1566265060241"
"01/02/2025,linkedin ads,EUR,524,372,11,1,41,2025-01-02,569.5652173913044"
"2025/01/04,instagram,EUR,782,263,12,1,56,2025-01-04,850.0"
"2025/01/04,Google ads,EUR,886,749,23,2,116,2025-01-04,963.0434782608695"
"2025/01/04,facebook ads,EUR,2982,188,23,1,55,2025-01-04,3241.304347826087"
"2025.01.03,facebook ads,USD,2359,978,22,0,0,2025-01-03,"
"2025.01.03,facebook ads,USD,2521,835,28,3,144,2025-01-03,"
"2025/01/01,facebook ads,USD,2507,872,17,0,0,2025-01-01,"
"2025/01/01,facebook ads,USD,1394,115,22,3,144,2025-01-01,"
"2025.01.03,facebook ads,EUR,2819,783,21,3,171,2025-01-03,3064.1304347826085"
"05-jan-2025,linkedin ads,EUR,2264,392,29,4,192,2025-01-05,2460.869565217391"
"01/02/2025,facebook ads,USD,611,407,19,0,0,2025-01-02,"
"05-jan-2025,facebook ads,USD,858,962,28,4,184,2025-01-05,"
"2025/01/01,facebook ads,INR,2156,572,21,0,0,2025-01-01,25.97590361445783"
"05-jan-2025,instagram,INR,1657,987,18,4,204,2025-01-05,19.96385542168675"
"2025/01/01,instagram,INR,1944,855,24,3,177,2025-01-01,23.42168674698795"
"2025/01/01,linkedin ads,USD,2437,562,12,0,0,2025-01-01,"
"2025.01.03,facebook ads,EUR,2796,539,15,2,94,2025-01-03,3039.1304347826085"
"05-jan-2025,Google ads,USD,2329,650,21,0,0,2025-01-05,"
"2025.01.03,facebook ads,EUR,2265,794,16,2,84,2025-01-03,2461.9565217391305"
"2025/01/01,instagram,INR,892,971,23,5,275,2025-01-01,10.74698795180723"
"01/02/2025,linkedin ads,EUR,1284,281,21,3,138,2025-01-02,1395.6521739130435"
"2025.01.03,Google ads,USD,2914,605,19,4,216,2025-01-03,"
"05-jan-2025,Google ads,USD,2339,237,14,2,84,2025-01-05,"
"2025/01/04,instagram,USD,442,128,11,1,46,2025-01-04,"
"01/02/2025,facebook ads,INR,2691,915,16,0,0,2025-01-02,32.42168674698795"
"2025/01/01,instagram,USD,1203,375,13,0,0,2025-01-01,"
"2025/01/04,instagram,INR,2124,172,21,5,240,2025-01-04,25.59036144578313"
"2025.01.03,linkedin ads,USD,571,991,11,3,129,2025-01-03,"
"2025.01.03,linkedin ads,USD,1576,234,15,0,0,2025-01-03,"
"01/02/2025,instagram,EUR,526,468,26,1,53,2025-01-02,571.7391304347826"
"05-jan-2025,instagram,EUR,2181,151,21,3,144,2025-01-05,2370.6521739130435"
"2025/01/01,linkedin ads,USD,1161,696,13,4,196,2025-01-01,"
"2025/01/01,linkedin ads,USD,2967,976,12,3,174,2025-01-01,"
"2025.01.03,instagram,INR,2743,298,23,1,59,2025-01-03,33.04819277108434"
"01/02/2025,instagram,EUR,1620,841,24,1,56,2025-01-02,1760.8695652173913"
"2025.01.03,linkedin ads,USD,909,376,18,3,123,2025-01-03,"
"01/02/2025,Google ads,USD,2473,811,11,4,200,2025-01-02,"
"2025/01/04,Google ads,INR,1743,354,17,3,174,2025-01-04,21.0"
"05-jan-2025,facebook ads,USD,2528,859,15,1,44,2025-01-05,"
"2025/01/04,Google ads,USD,861,951,20,2,118,2025-01-04,"
"2025/01/01,linkedin ads,USD,1193,137,15,4,184,2025-01-01,"
"2025.01.03,linkedin ads,INR,1566,916,22,2,112,2025-01-03,18.867469879518072"
"2025.01.03,instagram,USD,2902,152,10,0,0,2025-01-03,"
"2025.01.03,facebook ads,USD,1561,217,15,2,100,2025-01-03,"
"05-jan-2025,instagram,USD,597,522,28,5,290,2025-01-05,"
"01/02/2025,instagram,INR,1666,114,12,0,0,2025-01-02,20.072289156626507"
"2025/01/01,linkedin ads,USD,765,170,24,4,228,2025-01-01,"
"05-jan-2025,linkedin ads,INR,262,938,19,1,41,2025-01-05,3.1566265060240966"
"2025.01.03,facebook ads,EUR,2123,960,17,4,160,2025-01-03,2307.608695652174"
"2025/01/01,linkedin ads,INR,321,155,14,3,156,2025-01-01,3.8674698795180724"
"01/02/2025,linkedin ads,USD,2404,683,20,2,110,2025-01-02,"
"2025/01/04,instagram,EUR,1726,430,22,3,129,2025-01-04,1876.086956521739"
"2025.01.03,linkedin ads,USD,1940,274,12,3,126,2025-01-03,"
"01/02/2025,linkedin ads,EUR,1553,971,24,3,135,2025-01-02,1688.0434782608695"
"2025/01/01,Google ads,INR,1978,955,29,1,45,2025-01-01,23.83132530120482"
"2025/01/04,facebook ads,EUR,1472,993,13,3,168,2025-01-04,1600.0"
"2025/01/04,Google ads,EUR,2783,131,27,4,236,2025-01-04,3025.0"
"2025/01/01,instagram,INR,757,268,28,4,188,2025-01-01,9.120481927710843"
"2025/01/04,linkedin ads,INR,2880,189,20,1,55,2025-01-04,34.69879518072289"
"2025/01/04,Google ads,EUR,1933,733,21,3,129,2025-01-04,2101.086956521739"
"2025/01/01,linkedin ads,INR,627,938,25,2,94,2025-01-01,7.554216867469879"
"2025.01.03,Google ads,USD,1054,477,26,1,54,2025-01-03,"
"05-jan-2025,instagram,INR,425,845,18,1,48,2025-01-05,5.120481927710843"
"05-jan-2025,linkedin ads,INR,1640,865,27,0,0,2025-01-05,19.759036144578314"
"2025/01/04,instagram,INR,991,703,23,1,40,2025-01-04,11.939759036144578"
"01/02/2025,instagram,INR,969,975,17,2,90,2025-01-02,11.674698795180722"
"01/02/2025,Google ads,INR,1706,625,24,1,56,2025-01-02,20.55421686746988"
"05-jan-2025,Google ads,USD,1866,811,20,0,0,2025-01-05,"
"2025/01/04,Google ads,USD,390,898,18,1,58,2025-01-04,"
"01/02/2025,facebook ads,USD,1730,844,11,1,55,2025-01-02,"
"05-jan-2025,linkedin ads,EUR,2663,283,16,3,123,2025-01-05,2894.565217391304"
"01/02/2025,instagram,EUR,2529,119,16,0,0,2025-01-02,2748.9130434782605"
"2025/01/04,facebook ads,EUR,875,463,17,1,54,2025-01-04,951.0869565217391"
"01/02/2025,linkedin ads,USD,1610,117,18,3,138,2025-01-02,"
"2025/01/04,instagram,USD,743,336,23,3,144,2025-01-04,"
"2025/01/04,linkedin ads,EUR,2795,699,24,4,176,2025-01-04,3038.0434782608695"
"01/02/2025,instagram,INR,954,604,21,1,55,2025-01-02,11.493975903614459"
"2025/01/01,instagram,INR,1544,372,25,5,255,2025-01-01,18.602409638554217"
"2025/01/04,linkedin ads,USD,2434,518,15,0,0,2025-01-04,"
"05-jan-2025,instagram,USD,1212,600,10,0,0,2025-01-05,"
"05-jan-2025,linkedin ads,INR,2210,381,15,1,58,2025-01-05,26.626506024096386"
"2025/01/01,facebook ads,INR,1092,513,11,3,156,2025-01-01,13.156626506024097"
"01/02/2025,instagram,INR,818,849,12,4,172,2025-01-02,9.855421686746988"
"2025/01/04,facebook ads,INR,1718,252,21,4,204,2025-01-04,20.698795180722893"
"05-jan-2025,Google ads,EUR,1604,607,10,0,0,2025-01-05,1743.4782608695652"
"2025.01.03,instagram,INR,857,519,12,2,84,2025-01-03,10.325301204819278"
"05-jan-2025,facebook ads,INR,780,729,29,2,112,2025-01-05,9.397590361445783"
"2025/01/04,Google ads,INR,1573,814,29,0,0,2025-01-04,18.951807228915662"
"2025/01/01,linkedin ads,EUR,2721,240,11,1,55,2025-01-01,2957.608695652174"
"01/02/2025,Google ads,EUR,1754,940,11,0,0,2025-01-02,1906.5217391304348"
"2025.01.03,instagram,INR,2743,366,14,4,200,2025-01-03,33.04819277108434"
"2025.01.03,facebook ads,INR,2381,182,23,2,106,2025-01-03,28.686746987951807"
"05-jan-2025,instagram,USD,2433,395,21,5,290,2025-01-05,"
"01/02/2025,Google ads,EUR,1402,942,26,4,224,2025-01-02,1523.9130434782608"
"01/02/2025,instagram,USD,1372,483,23,2,106,2025-01-02,"
"01/02/2025,facebook ads,INR,2777,721,11,2,80,2025-01-02,33.45783132530121"
"2025/01/04,linkedin ads,EUR,2538,935,24,3,129,2025-01-04,2758.695652173913"
"2025.01.03,facebook ads,EUR,2078,135,21,2,80,2025-01-03,2258.695652173913"
"05-jan-2025,facebook ads,INR,1675,113,11,0,0,2025-01-05,20.180722891566266"
"2025/01/01,instagram,EUR,856,568,26,3,147,2025-01-01,930.4347826086956"
"05-jan-2025,instagram,EUR,1642,697,15,0,0,2025-01-05,1784.782608695652"
"05-jan-2025,Google ads,INR,952,335,26,0,0,2025-01-05,11.46987951807229"
"05-jan-2025,instagram,EUR,1997,937,15,3,123,2025-01-05,2170.6521739130435"
"2025/01/04,Google ads,EUR,1913,553,13,4,172,2025-01-04,2079.3478260869565"
"2025/01/04,linkedin ads,EUR,2617,420,18,4,208,2025-01-04,2844.565217391304"
"2025.01.03,instagram,EUR,631,103,24,5,285,2025-01-03,685.8695652173913"
"01/02/2025,instagram,USD,1866,122,19,4,164,2025-01-02,"
"01/02/2025,Google ads,EUR,421,343,29,0,0,2025-01-02,457.6086956521739"
"05-jan-2025,instagram,INR,1196,636,19,4,180,2025-01-05,14.409638554216867"
"05-jan-2025,instagram,USD,1975,322,18,0,0,2025-01-05,"
"05-jan-2025,facebook ads,INR,1673,219,17,2,88,2025-01-05,20.156626506024097"
"05-jan-2025,linkedin ads,INR,1798,553,17,3,162,2025-01-05,21.662650602409638"
"05-jan-2025,instagram,INR,717,771,12,3,177,2025-01-05,8.63855421686747"
"05-jan-2025,Google ads,INR,2432,438,22,0,0,2025-01-05,29.301204819277107"
"2025/01/04,facebook ads,INR,1204,887,18,0,0,2025-01-04,14.506024096385541"
"2025/01/04,linkedin ads,INR,654,231,22,2,80,2025-01-04,7.879518072289157"
"2025/01/01,instagram,EUR,1360,154,13,3,135,2025-01-01,1478.2608695652173"
"2025.01.03,facebook ads,INR,968,215,16,0,0,2025-01-03,11.662650602409638"
"2025/01/01,instagram,INR,2028,245,22,3,132,2025-01-01,24.433734939759034"
"05-jan-2025,instagram,EUR,520,276,20,5,295,2025-01-05,565.2173913043478"
"2025.01.03,facebook ads,USD,1893,294,26,3,123,2025-01-03,"
"01/02/2025,facebook ads,INR,419,859,10,3,159,2025-01-02,5.048192771084337"
"01/02/2025,linkedin ads,INR,2881,821,12,2,84,2025-01-02,34.71084337349398"
"01/02/2025,facebook ads,USD,2834,776,14,4,160,2025-01-02,"
"2025.01.03,instagram,EUR,270,375,24,5,255,2025-01-03,293.4782608695652"
"2025.01.03,facebook ads,EUR,2887,818,22,3,174,2025-01-03,3138.0434782608695"
"01/02/2025,linkedin ads,USD,2657,352,10,0,0,2025-01-02,"
"2025/01/04,instagram,USD,2234,497,13,0,0,2025-01-04,"
"2025/01/01,linkedin ads,INR,2059,835,18,4,172,2025-01-01,24.80722891566265"
"01/02/2025,instagram,EUR,636,311,20,3,156,2025-01-02,691.3043478260869"
"2025/01/01,facebook ads,USD,517,884,14,2,100,2025-01-01,"
"05-jan-2025,Google ads,USD,1899,104,24,4,236,2025-01-05,"
"05-jan-2025,Google ads,USD,1550,952,16,1,54,2025-01-05,"
"01/02/2025,instagram,INR,421,372,20,4,216,2025-01-02,5.072289156626506"
"05-jan-2025,instagram,USD,2510,209,11,0,0,2025-01-05,"
"01/02/2025,facebook ads,INR,1577,177,17,0,0,2025-01-02,19.0"
"01/02/2025,instagram,EUR,1625,719,25,3,147,2025-01-02,1766.3043478260868"
"05-jan-2025,instagram,INR,1542,625,29,5,280,2025-01-05,18.57831325301205"
"2025/01/01,linkedin ads,INR,860,781,20,3,159,2025-01-01,10.36144578313253"
"2025/01/04,instagram,INR,2128,271,20,2,80,2025-01-04,25.63855421686747"
"2025/01/04,Google ads,INR,1858,923,25,2,92,2025-01-04,22.3855421686747"
"2025/01/01,Google ads,USD,297,773,23,3,165,2025-01-01,"
"2025/01/01,linkedin ads,USD,491,703,28,1,51,2025-01-01,"
"01/02/2025,instagram,USD,1420,516,17,2,110,2025-01-02,"
"2025/01/01,linkedin ads,EUR,1727,631,15,4,188,2025-01-01,1877.1739130434783"
"05-jan-2025,instagram,EUR,1778,894,10,3,159,2025-01-05,1932.6086956521738"
"01/02/2025,linkedin ads,USD,1741,824,10,0,0,2025-01-02,"
"01/02/2025,instagram,EUR,698,309,19,3,132,2025-01-02,758.695652173913"
"01/02/2025,facebook ads,USD,2567,559,16,0,0,2025-01-02,"
"2025/01/04,instagram,USD,1714,488,13,2,116,2025-01-04,"
"2025.01.03,facebook ads,EUR,2688,323,22,2,88,2025-01-03,2921.7391304347825"
"01/02/2025,linkedin ads,EUR,1024,284,17,4,212,2025-01-02,1113.0434782608695"
"01/02/2025,facebook ads,EUR,1348,803,17,4,200,2025-01-02,1465.2173913043478"
"05-jan-2025,instagram,USD,1387,697,20,3,123,2025-01-05,"
"2025/01/01,linkedin ads,INR,1330,822,15,2,104,2025-01-01,16.02409638554217"
"2025.01.03,instagram,EUR,2095,444,22,3,129,2025-01-03,2277.173913043478"
"2025/01/04,instagram,USD,1926,273,16,1,59,2025-01-04,"
"2025/01/04,instagram,USD,1933,726,22,5,205,2025-01-04,"
"05-jan-2025,linkedin ads,USD,1231,808,23,3,174,2025-01-05,"
"2025/01/04,instagram,INR,1939,199,17,2,88,2025-01-04,23.36144578313253"
"01/02/2025,instagram,INR,816,270,25,5,240,2025-01-02,9.831325301204819"
"2025/01/04,linkedin ads,INR,654,156,27,2,106,2025-01-04,7.879518072289157"
"2025.01.03,facebook ads,INR,2421,115,24,0,0,2025-01-03,29.16867469879518"
"01/02/2025,facebook ads,EUR,1098,379,16,2,112,2025-01-02,1193.4782608695652"
"05-jan-2025,instagram,INR,1274,301,22,1,57,2025-01-05,15.349397590361447"
"2025.01.03,instagram,USD,2735,782,27,1,56,2025-01-03,"
"05-jan-2025,facebook ads,USD,1622,495,13,2,80,2025-01-05,"
"01/02/2025,linkedin ads,EUR,1242,684,21,1,55,2025-01-02,1350.0"
"2025.01.03,instagram,INR,2601,208,21,5,200,2025-01-03,31.337349397590362"
"2025.01.03,facebook ads,INR,1190,314,22,4,180,2025-01-03,14.337349397590362"
"01/02/2025,instagram,INR,461,107,18,1,48,2025-01-02,5.554216867469879"
"2025.01.03,facebook ads,INR,1669,630,17,2,100,2025-01-03,20.10843373493976"
"2025.01.03,instagram,EUR,2651,171,12,2,114,2025-01-03,2881.5217391304345"
"2025/01/04,facebook ads,EUR,2483,297,13,1,54,2025-01-04,2698.9130434782605"
"05-jan-2025,linkedin ads,USD,819,662,10,3,126,2025-01-05,"
"05-jan-2025,linkedin ads,EUR,627,139,16,3,144,2025-01-05,681.5217391304348"
"2025/01/01,facebook ads,USD,1276,645,29,4,236,2025-01-01,"
"01/02/2025,instagram,EUR,1352,658,13,0,0,2025-01-02,1469.5652173913043"
"01/02/2025,Google ads,EUR,934,808,21,4,208,2025-01-02,1015.2173913043478"
"01/02/2025,Google ads,USD,1559,647,20,0,0,2025-01-02,"
"2025.01.03,Google ads,EUR,2412,441,18,2,114,2025-01-03,2621.7391304347825"
"2025/01/04,linkedin ads,INR,1660,108,18,3,162,2025-01-04,20.0"
"2025.01.03,facebook ads,EUR,1377,652,22,4,192,2025-01-03,1496.7391304347825"
"2025.01.03,instagram,EUR,1052,972,20,3,141,2025-01-03,1143.4782608695652"
"2025.01.03,facebook ads,EUR,1843,481,25,0,0,2025-01-03,2003.2608695652173"
"2025/01/01,Google ads,EUR,1201,112,12,1,59,2025-01-01,1305.4347826086955"
"2025/01/04,Google ads,INR,769,239,29,0,0,2025-01-04,9.265060240963855"
"05-jan-2025,linkedin ads,EUR,1162,538,25,1,51,2025-01-05,1263.0434782608695"
"2025.01.03,Google ads,EUR,1217,134,29,1,44,2025-01-03,1322.8260869565217"
"2025/01/01,linkedin ads,INR,2098,816,13,4,200,2025-01-01,25.27710843373494"
"2025.01.03,facebook ads,USD,2322,156,26,2,116,2025-01-03,"
"2025/01/01,instagram,EUR,2925,783,23,5,245,2025-01-01,3179.3478260869565"
"2025/01/01,Google ads,INR,634,337,10,2,104,2025-01-01,7.63855421686747"
"2025/01/01,linkedin ads,USD,983,714,24,3,174,2025-01-01,"
"2025.01.03,instagram,USD,1606,772,19,2,106,2025-01-03,"
"2025.01.03,Google ads,INR,805,126,10,3,165,2025-01-03,9.698795180722891"
"05-jan-2025,Google ads,INR,765,451,25,0,0,2025-01-05,9.216867469879517"
"2025/01/04,instagram,USD,2864,534,22,3,159,2025-01-04,"
"2025/01/01,linkedin ads,EUR,2030,392,21,3,135,2025-01-01,2206.5217391304345"
"05-jan-2025,facebook ads,INR,1828,429,28,4,168,2025-01-05,22.02409638554217"
"05-jan-2025,facebook ads,USD,1202,731,24,3,177,2025-01-05,"
"01/02/2025,facebook ads,INR,1342,989,16,3,120,2025-01-02,16.16867469879518"
"2025.01.03,linkedin ads,USD,664,909,11,4,232,2025-01-03,"
"05-jan-2025,instagram,USD,1115,725,13,2,90,2025-01-05,"
"2025/01/04,instagram,USD,1474,104,22,5,275,2025-01-04,"
"2025/01/04,facebook ads,INR,1934,207,18,3,177,2025-01-04,23.301204819277107"
"2025/01/01,instagram,EUR,2043,397,28,4,192,2025-01-01,2220.6521739130435"
"01/02/2025,linkedin ads,INR,2545,750,19,3,138,2025-01-02,30.662650602409638"
"05-jan-2025,linkedin ads,INR,2618,371,20,1,41,2025-01-05,31.542168674698797"
"01/02/2025,facebook ads,USD,2502,271,22,0,0,2025-01-02,"
"2025.01.03,instagram,EUR,2557,261,18,0,0,2025-01-03,2779.3478260869565"
"01/02/2025,Google ads,INR,1512,823,19,0,0,2025-01-02,18.216867469879517"
"05-jan-2025,Google ads,EUR,282,692,23,3,156,2025-01-05,306.52173913043475"
"05-jan-2025,facebook ads,INR,878,362,27,3,132,2025-01-05,10.578313253012048"
"05-jan-2025,linkedin ads,EUR,2007,632,28,1,57,2025-01-05,2181.5217391304345"
"01/02/2025,Google ads,USD,933,614,24,2,118,2025-01-02,"
"05-jan-2025,instagram,USD,1102,276,29,5,230,2025-01-05,"
"2025/01/04,facebook ads,INR,1324,169,22,2,94,2025-01-04,15.951807228915662"
"2025/01/04,facebook ads,USD,2333,803,18,4,188,2025-01-04,"
"2025/01/04,linkedin ads,USD,1300,339,20,3,141,2025-01-04,"
"05-jan-2025,facebook ads,USD,1667,100,16,4,188,2025-01-05,"
"2025/01/01,linkedin ads,USD,1751,407,26,4,236,2025-01-01,"
"2025/01/01,facebook ads,INR,424,457,16,0,0,2025-01-01,5.108433734939759"
"05-jan-2025,Google ads,USD,1507,497,15,0,0,2025-01-05,"
"2025/01/04,linkedin ads,USD,2579,345,10,1,54,2025-01-04,"
"01/02/2025,facebook ads,EUR,647,208,21,1,52,2025-01-02,703.2608695652174"
"2025.01.03,linkedin ads,USD,1189,243,28,1,42,2025-01-03,"
"05-jan-2025,instagram,USD,1844,139,19,3,174,2025-01-05,"
"2025.01.03,facebook ads,USD,2101,863,24,4,176,2025-01-03,"
"05-jan-2025,instagram,USD,2108,415,13,4,232,2025-01-05,"
"01/02/2025,facebook ads,INR,2983,765,16,2,102,2025-01-02,35.93975903614458"
"2025.01.03,instagram,EUR,2769,969,29,3,168,2025-01-03,3009.782608695652"
"01/02/2025,linkedin ads,EUR,754,933,15,3,144,2025-01-02,819.5652173913043"
"2025/01/01,Google ads,EUR,2186,705,25,3,174,2025-01-01,2376.086956521739"
"01/02/2025,Google ads,INR,1167,543,19,0,0,2025-01-02,14.060240963855422"
"2025/01/01,instagram,USD,2144,897,21,2,118,2025-01-01,"
"01/02/2025,facebook ads,EUR,488,749,25,3,141,2025-01-02,530.4347826086956"
"2025.01.03,linkedin ads,INR,2139,109,21,3,153,2025-01-03,25.771084337349397"
"05-jan-2025,Google ads,INR,2985,687,27,3,159,2025-01-05,35.963855421686745"
"2025/01/04,Google ads,USD,2752,520,13,2,98,2025-01-04,"
"01/02/2025,facebook ads,USD,1206,365,17,2,96,2025-01-02,"
"01/02/2025,instagram,INR,2507,450,13,0,0,2025-01-02,30.204819277108435"
"05-jan-2025,Google ads,INR,1275,481,11,1,48,2025-01-05,15.36144578313253"
"01/02/2025,instagram,INR,441,101,14,1,51,2025-01-02,5.313253012048193"
"2025.01.03,linkedin ads,INR,348,747,13,0,0,2025-01-03,4.192771084337349"
"2025/01/04,instagram,EUR,1137,657,18,2,98,2025-01-04,1235.8695652173913"
"2025/01/01,linkedin ads,USD,2786,236,27,3,129,2025-01-01,"
"2025/01/04,Google ads,USD,2952,584,17,0,0,2025-01-04,"
"2025.01.03,facebook ads,USD,2105,410,13,0,0,2025-01-03,"
"05-jan-2025,Google ads,EUR,1077,651,12,0,0,2025-01-05,1170.6521739130435"
"01/02/2025,linkedin ads,EUR,909,251,27,2,104,2025-01-02,988.0434782608695"
"2025.01.03,instagram,INR,2251,615,29,5,290,2025-01-03,27.120481927710845"
"2025.01.03,instagram,EUR,1301,932,12,1,46,2025-01-03,1414.1304347826087"
"2025/01/01,Google ads,INR,2013,156,21,1,57,2025-01-01,24.253012048192772"
"2025/01/01,facebook ads,USD,488,939,14,2,114,2025-01-01,"
"01/02/2025,facebook ads,USD,2341,746,21,3,153,2025-01-02,"
"2025/01/01,instagram,EUR,717,398,13,2,82,2025-01-01,779.3478260869565"
"2025.01.03,linkedin ads,USD,348,125,11,2,116,2025-01-03,"
"01/02/2025,facebook ads,INR,2947,169,27,2,80,2025-01-02,35.506024096385545"
"01/02/2025,linkedin ads,EUR,2098,893,16,1,48,2025-01-02,2280.4347826086955"
"2025.01.03,linkedin ads,INR,265,202,20,2,92,2025-01-03,3.1927710843373496"
"01/02/2025,instagram,INR,2464,896,23,4,184,2025-01-02,29.686746987951807"
"05-jan-2025,linkedin ads,INR,439,733,17,3,150,2025-01-05,5.289156626506024"
"2025.01.03,Google ads,INR,667,635,23,4,188,2025-01-03,8.036144578313253"
"2025/01/04,linkedin ads,USD,2227,821,17,0,0,2025-01-04,"
"2025/01/04,Google ads,INR,365,613,10,4,220,2025-01-04,4.397590361445783"
"2025/01/01,linkedin ads,INR,2230,777,22,0,0,2025-01-01,26.867469879518072"
"2025.01.03,linkedin ads,USD,2163,794,13,0,0,2025-01-03,"
"05-jan-2025,Google ads,INR,1685,812,29,0,0,2025-01-05,20.301204819277107"
"2025/01/04,Google ads,INR,1056,443,29,4,188,2025-01-04,12.72289156626506"
"2025/01/04,linkedin ads,EUR,2122,519,10,3,144,2025-01-04,2306.5217391304345"
"01/02/2025,linkedin ads,INR,2261,139,14,2,98,2025-01-02,27.240963855421686"
"2025.01.03,Google ads,INR,2448,263,19,0,0,2025-01-03,29.49397590361446"
"2025.01.03,Google ads,INR,2721,278,25,3,126,2025-01-03,32.78313253012048"
"2025.01.03,Google ads,EUR,1520,449,24,0,0,2025-01-03,1652.1739130434783"
"2025/01/04,linkedin ads,INR,1436,297,25,2,114,2025-01-04,17.301204819277107"
"01/02/2025,facebook ads,USD,1918,232,24,1,48,2025-01-02,"
"05-jan-2025,Google ads,INR,1603,654,17,2,116,2025-01-05,19.313253012048193"
"2025/01/01,instagram,USD,2532,925,15,3,174,2025-01-01,"
"01/02/2025,Google ads,INR,1123,577,23,1,42,2025-01-02,13.53012048192771"
"2025/01/04,facebook ads,USD,1577,575,19,3,150,2025-01-04,"
"2025/01/01,instagram,USD,200,273,27,1,53,2025-01-01,"
"2025/01/01,instagram,EUR,1368,707,25,5,295,2025-01-01,1486.9565217391303"
"2025/01/04,linkedin ads,INR,1532,857,16,0,0,2025-01-04,18.457831325301203"
"2025.01.03,facebook ads,EUR,923,727,10,0,0,2025-01-03,1003.2608695652174"
"2025/01/04,Google ads,INR,713,109,15,2,98,2025-01-04,8.590361445783133"
"2025/01/01,linkedin ads,INR,243,641,12,3,171,2025-01-01,2.927710843373494"
"01/02/2025,instagram,EUR,2499,955,22,3,129,2025-01-02,2716.304347826087"
"05-jan-2025,instagram,EUR,832,422,29,5,205,2025-01-05,904.3478260869565"
"2025.01.03,instagram,EUR,2985,675,10,0,0,2025-01-03,3244.565217391304"
"2025.01.03,facebook ads,EUR,959,929,16,4,204,2025-01-03,1042.391304347826"
"2025/01/01,instagram,INR,1459,383,17,4,184,2025-01-01,17.57831325301205"
"2025/01/04,linkedin ads,USD,1015,440,23,0,0,2025-01-04,"
"01/02/2025,Google ads,EUR,2806,950,23,4,180,2025-01-02,3050.0"
"05-jan-2025,Google ads,EUR,970,462,21,1,54,2025-01-05,1054.3478260869565"
"01/02/2025,Google ads,EUR,2565,609,13,0,0,2025-01-02,2788.0434782608695"
"2025.01.03,Google ads,USD,2817,487,22,3,162,2025-01-03,"
"2025.01.03,Google ads,EUR,334,399,24,0,0,2025-01-03,363.04347826086956"
"05-jan-2025,linkedin ads,USD,1507,355,18,0,0,2025-01-05,"
"2025/01/01,linkedin ads,USD,863,834,25,3,123,2025-01-01,"
